Order_ID,Expected_Delivery_Time
ymiw558355022,126
iwjo986688049,235
kxua876844124,96
uqhz348496525,106
xjpy695712870,107
cift658798612,169
gnzs266100553,157
kxpb989362507,160
frji728852384,130
dbob917754650,176
imeg755935642,215
wyls781649489,147
krwu795138144,58
fond270449067,88
afrs583589377,135
dwsl144230975,81
sufa819689855,151
wdkv728005234,163
zamw388501445,25
hfpf396872410,98
rsil972520114,163
qovt922023153,137
enor474696142,146
bfqp277836313,114
dwwh978801182,174
bmrb428444017,128
rjxf645221980,119
jhso724978578,107
hupp146168724,106
wfud921796930,143
ehtc220533436,121
tupj256934402,216
mvpm442444764,96
dhjz454831737,158
gjet429774363,93
fmyu095131594,78
feqs080115134,117
aoij051212389,112
jyke207239012,78
jcdx520045888,72
btej913215126,141
mkej131256226,148
qgny862357084,168
mftw284727397,115
ijts498472922,123
opyv860406988,125
vjzu516024813,112
lnio433352766,29
wzis205912857,170
ijqz782932172,180
zrnr008507537,142
mwtj810068155,146
khpc778748065,116
zzqn986571409,107
hnvo208847542,73
njmz619413112,215
ahgw459139582,203
pdmh257360136,96
zeed868196753,150
pfek587446978,87
tlbu361636242,178
ajoo911843573,160
shnd866171447,233
bmau109141450,52
xhsg791292624,132
insl263168210,213
ijro006035145,76
dndx492600936,108
tyii719405911,183
uosk283115343,107
yaon918532210,14
uwio646172087,113
lldw299591852,89
eaal417354720,56
fozo733616860,188
dcyh548589760,217
cjje217994797,120
giuh880586234,137
lwws645628291,145
zmhr257527156,96
gtch997567863,162
ryrm500767753,82
pqrg220605490,52
cgff841506378,202
hvpl298485179,186
tpbp722735628,228
fhjg094692664,123
gauj891778767,60
cspv462752799,87
neqw421166402,78
ypif437551514,127
mrye647173768,166
unal478489901,157
quql415369033,115
npmd137679726,75
ylpf506244776,168
gbsc154845178,177
sttl027568730,108
mlvp691149630,175
oqmu066379437,113
juws447448850,116
ggvu800974418,157
jwtt015113026,49
aubi737127810,124
lxbc337383944,160
thkx959949019,179
dldk876620043,187
fewp982010316,125
ecvd054923797,159
iezp177297146,70
rfsv230393687,83
efus952187541,29
qsar123248134,122
jhwg446164448,150
mqjq833003429,65
bqet034416360,101
rgeg059840315,108
rfop982420672,199
bezx853716737,228
vlon097213499,157
pmsm055279143,213
ekee291439036,107
hyxs274734117,163
ibow649381752,157
tahe269748592,83
qahj465607395,145
mpwa007346289,102
nwdz703063709,97
agae770377767,207
gsix341797677,39
dlop609553544,83
nvlm365630370,71
mcwi664101984,194
pour087820610,226
qeoq128082791,220
gvqp113162370,88
twld271049015,132
aije839192741,143
acuv075880865,143
cfvo369405017,55
nore182358909,103
hpmd084215774,191
lhqq421434900,133
kgcf777756749,165
nvlj520415418,118
ioqv404499004,133
lbzy240819266,70
umdv157815771,62
lxqx216127710,194
qdkp451947959,53
dxjo312513583,102
ezsd514930994,73
pkpo997553104,83
dqmx420377386,139
esox531873811,152
rvnh784815814,55
qmko540900429,58
wyrt570720160,94
oviz430356863,139
xkzm277014517,127
blhb475377618,272
fteu755653960,155
htiy622076464,138
ftot169534015,218
yqup826325943,73
vwry434332576,160
lgkv247037415,100
piop918563094,103
avcy046274087,125
kmsj877403579,108
pjxn115263825,95
vxvq047683294,127
pcvg454138324,1
ybbi631371818,190
ewsj861937162,108
ffqa420106711,90
aopl336484728,133
dirz605165302,148
bywe542400210,97
xzaq237730762,143
snrb262755826,210
apep195311871,92
vhqw645746502,160
ylwe847578924,155
oquh240610273,233
jtov732070393,72
qppp305840380,83
trwz197657382,95
hmqc122507357,21
qisu518068367,152
mcrl788378206,165
vegg551880780,186
dmrf118015700,165
avph281027578,147
myhi241721603,120
iyob615146150,77
jjir813626618,136
uxts913004085,148
efhk038566750,187
hawh301170008,109
lqif739137717,94
fqvc880065975,73
brrg610953189,74
gyrk874863137,243
lmrb973462337,140
pefm220874023,174
ksxa556741232,126
mmbd428661732,14
tcgm481544509,68
mcuz887233745,100
qrzb450012593,97
cidb405871639,147
hhuk253475620,106
nqvk445526007,190
yhlb627969304,125
znzu791696069,78
bjzd401243928,92
ksmg494165041,63
dlnj039486155,113
pqlg627272747,123
udfu223346523,109
pzqy121946876,88
zzny425244966,162
mpeo421121594,3
ffwb455436960,31
gpuu206481363,78
xtts189245710,254
wbkt792559409,136
ypjg488487107,158
hici498545688,122
txxr716912361,145
hfss481218730,183
fese835613322,177
klbk782168720,140
zdtt979730114,133
uyfj053026940,151
vrjv901873606,75
oxul217383955,56
undl317594437,53
uskk867148129,116
dwdg277280836,159
zjgx230054270,91
qfas168143516,114
cdpq562502934,83
ztcf609856682,178
xoay155912620,19
oxdk564665926,152
eamf896791957,58
fwhp451581328,13
lbgu687084853,98
bymh505495216,33
nhah153887101,89
zawf516351001,211
vhmd442496103,158
ghnu947518152,89
ygfx465704767,127
kdxs113193222,162
ftly937525706,68
erbi547055326,137
qfaa070303694,113
qzjl533567239,52
gfrv348729680,78
lidq013557470,71
vclz824244697,122
ybom402683469,143
xzru633169943,10
hggh046282740,97
bqbi568161979,15
ebmm266522357,78
tffu519565330,164
diwm893329983,187
ixdt858551835,99
ghef322178449,18
vugm832259473,135
ebib466141404,195
tugd814322661,93
wngg819332938,137
uvkj525792677,121
hztg388462755,87
cdtk736032891,92
frvc443025758,238
rsju546646815,107
spto172930357,171
fphj056860423,168
suds415229673,138
wiou695791969,128
eaae948362284,85
hbeq348887432,132
tekn893582905,220
wunl637416027,170
xzas372692741,97
hcrm038369088,155
blvr416063796,115
tqxz074261996,117
mtgv329745525,145
foql039936795,54
lvlj611282575,108
lhrt827946781,100
uqlb927393916,192
wqqy573783284,199
saen425907477,168
ruev087489127,179
srdt066695441,112
nezg340268400,186
yfts351438936,167
xwfe363898268,198
axym992033174,49
qpqi003840505,70
koar568710326,194
hxcw719786916,122
epgd111798997,203
xfur488945612,139
lqdr347901589,152
wqus797204663,24
yrnp509534576,146
imzh998680270,212
gywl387801380,106
tnuo759104416,80
rqyx854661775,136
elmn663091173,128
xhjg846766805,27
vgkp778233449,134
hajp453045172,98
qcwm923658712,80
pkcz040273410,62
zyoa377761362,157
zwav995458235,127
qtuv486084092,198
ajzn135178181,134
bpke303717427,29
fmln042439257,174
bbhg760578558,115
kyim230245765,21
zwxi672822091,58
azfg983065033,136
uuul472528265,215
misr511906797,56
ulyo014920547,139
jmjw769868898,87
iybf870626287,192
pgtq640205061,71
iejm072942980,203
hpci692298004,166
ydrr880444138,92
dnoz811534064,76
tvid606162837,79
wtdj900646331,192
ntbe328678794,153
gamz576313029,167
yxpt228657430,154
kvdu673876737,127
wcyb269965093,129
hqop911807933,120
ylhm502023266,192
nevl238279472,158
juro905300885,80
cwaq461110647,85
vqff860691080,177
zocn300062431,131
dcbc360942412,106
xdwj975724882,74
cixt652456845,117
uecq023718074,99
gjpc306495674,146
dfcu968503189,127
tljm238740762,102
kaha269383093,196
fvth283962522,123
fhrn041086420,160
cxhf875276733,242
etcp324459536,91
akhu894111552,77
hyzq171122681,163
klzj490290791,111
gdtk751694051,103
cefj911402703,18
hfik229801828,194
qumg345580466,57
lzgb169648004,173
mdkz849708184,76
rlbx759892063,183
rckv519088288,77
gpsi466706453,58
qdbo041929005,96
khxo101128717,113
jpfp734542667,123
fehv429093347,258
sjxw866991869,63
ziuy830810836,90
jpph234576910,122
xkkt628686602,52
cusp179427417,154
cfkb025232477,80
gcjg357066757,103
dnmx582197255,108
kftg338507598,93
eqxj889841358,195
ewnn534441165,78
pljz847333993,145
uthn602518263,125
ycor634783219,138
whhp668339955,77
zpjn304558091,80
ubgr308754635,78
ckfd069613004,185
burh658510908,141
mlfn190627319,85
hklz345787745,150
svoe118136505,74
hmne903744849,96
zaop092262164,102
jfwy462734621,154
stkq975497249,22
qpjl558497411,80
psgf078436224,109
wskn274594850,227
fomf274569445,127
gjsg609269064,71
nrlh283764383,92
mdyv748814440,119
oiwv157415918,134
qgkv457645400,215
roci073033578,120
jssp493501312,41
kitz219579690,223
cdep602761908,102
qeli536362862,120
kqly496354535,163
nfmn933490503,173
xqel801100495,101
uftw497654369,183
fjvr610023184,30
djkr486814040,118
oljg127055572,132
pduy848823482,245
aaje387151563,55
jpdz552779236,94
kzsq130401408,147
hegn831512402,190
fonk050911787,23
ketg434055803,83
anmr341453639,201
aoip812893715,163
rdsq733023632,118
rfky305462071,98
uvdz576457941,105
gqck237598477,140
avgd589607100,194
mxbs775241213,147
eklz998434738,128
txpg266035638,53
bazx500389015,170
iylu289487574,163
aqwx551994241,134
wkby590741461,243
jlik845537541,180
leyc134922943,147
lfdc975635039,76
ezvr606026444,55
etab186892915,165
mqlz852094125,76
ytmv186558726,145
haur576131509,182
fpja165440129,72
foio697398691,56
ysdj597455824,132
tgfj599647230,96
ncfx319155442,98
vdbn037439794,98
uqzb569092474,167
kprh193078955,59
euaj562666211,227
rcge676877881,118
buxv817288031,89
swuh622533370,118
yump965626480,238
wjxv141418719,125
poxd016949321,104
bvxl701888780,169
gskq483338700,98
jnsj511183786,48
mghy600116412,113
ugzl653439178,138
bojf406077418,112
fpyx366389111,86
kcnt898240082,103
bblm072558342,65
wkeq239464525,133
botu927279237,112
tyxk726707250,158
pgai619148614,179
bmor469467027,144
kjbt244464059,77
noit839845853,19
mgvd651044628,27
thdk532515149,178
cybu218449397,140
eccx015540025,100
muaj213952313,127
jfqt304696696,17
hrtl565872984,186
rffi548619839,145
chws405770173,177
udwf612246137,135
nbap557417764,160
aorq632807379,130
gnsc700887158,225
wyee618660303,103
czuf824865330,222
syrg545023285,143
guce015680920,78
ebyj826909393,186
cxuy447307249,150
cywz497049959,160
rlio225611697,90
szvl390727590,99
xprq804153910,185
txnx797657349,257
mhfk883899463,33
bggg712452673,72
mmqh889815557,141
gcbo009715538,125
usks413208951,168
wpab993147331,30
gdoo723015663,123
acvo504377850,23
dkyj932864202,133
qrqc972671264,49
ebzy567800146,165
rdol771904489,130
lazu022557252,88
lgrp094960171,83
ixgu381947008,23
jmvt917859454,153
aryw460923574,180
jjnh788840549,131
znrz528518774,123
qgzz377186599,157
pirh785105810,121
xbyk502654125,213
cymc584985158,226
busf536236748,59
imhg446171186,94
iznc271102361,195
xgyp458879598,52
xsqi458411911,88
hvvh024970402,106
dexs023032035,87
hqdn017468501,117
xrzf174186032,27
bxsq035596353,98
bvrt534118622,82
tace228738966,193
wumh531837809,137
ljav656708402,135
ijhl803058775,94
rvuo740866881,106
xwir098865253,60
htqh083250450,121
dkud793113460,113
jmux879782446,198
rczo851227170,116
lqkd726184721,58
lxvf258440670,173
rdgz343694098,25
uyro674697573,128
wtbp426853266,97
lqhl594623036,103
ocwh533219220,161
aacn882394574,65
txzl743391353,117
vdnx795380724,84
puqz746391951,97
xqrd884917831,91
rsvc396987539,143
oavr443074422,120
sauh136202042,149
sssv931035267,108
nndo082827744,76
epiz678101702,148
avag544704792,113
hozq753269778,91
rulh903007021,107
plze280637427,242
cuti049914434,217
izqr158481128,123
jymm077218611,127
yryv209588385,97
dubm369866748,177
rhim132841049,148
hwkq567584848,132
qlba076019492,41
xmiv522941054,82
rmke611270527,197
mzrp419765197,158
ndnm419631879,104
dfef266453712,139
oxbt465393671,121
evpo477738225,139
gbpw841522195,102
gpdl823587126,123
hcoc988472237,34
biof204669536,185
mlkf150631130,137
eezu756617318,68
ldiv064570105,141
qjfd457339236,209
imqh319474848,164
lrfy538117530,56
nscl449318567,205
gglt324051817,158
xcof298054041,127
azdx094586836,137
eywd998328179,138
hyps644683022,125
mfuy966207134,136
wpej943234765,161
usss339280427,125
dcrk478002193,110
zwmv382236213,133
vkyr677986183,141
teuz165389471,212
kvav716284814,77
owff693129447,192
ddrb859655258,28
bqww473555292,97
nsus157912379,123
hhmd026044319,101
qide429023838,243
ndtg261523853,26
vcji290300848,94
srws405215499,222
qahg517231927,84
udyw871421230,77
beur651813418,238
pfpj334368108,126
xfaw467966391,147
srpm997734850,119
iohk158345461,222
amtj354982839,215
ziom518302886,173
drqa656020744,193
yaqr276603722,78
ztik270083162,100
gzwq454178071,133
zxml076133141,160
ugys789537206,132
lqsw315492166,137
aqyg992872003,157
gdsu417055690,93
mcsc975962689,227
bqit364034391,20
fszn374236889,127
cmxr355990539,188
wicj613331388,207
juek694829237,87
vxqk321699403,141
vtif035446301,62
ejon346358593,138
jjtq069256194,55
sjnx636448616,121
uyjj412502325,155
jxto630835581,113
kzxb899462220,135
zjzi543003464,26
zowl417958289,140
jigu349825930,217
itpa997009407,113
ebcb731462982,101
dgeu827540825,137
eorc799927588,237
rsix585519314,141
tfov079975063,170
hnlz999939486,86
fahh604464923,209
wzsn957411405,181
lyyb979409664,151
iwef148736612,19
znra242621376,17
enqm373868963,138
uwss023627080,163
iaym853779662,48
hjol540833079,206
gjgj593592501,187
ekno309869165,86
krlb753877658,56
ksni127086044,210
fdzu522574215,129
ztqv190473633,188
kkuw949402600,51
kvqa739743057,108
sezf529072648,83
oefe602095618,142
ppqf610807500,112
cgey602811895,153
ucno597063169,107
zffl602815861,129
jjjt458593832,93
hgun955772781,102
vryn878998750,62
zmdn342667755,206
jxfe589577604,197
tslf602188751,22
vudw716003479,30
pjnl401524815,140
jjic494233531,117
pmja364621887,110
zzzr648105158,264
cigc787570527,124
vbmz621269176,12
ucju183504995,110
ttrf605881229,93
nfnk113517440,181
aqaw962962750,120
jccn510682545,52
uggb798245016,97
agtj436042574,173
izvm003756969,76
jqzi796566093,196
tclb638026913,68
salq466903093,32
wvxz779552767,89
mksx005185158,52
plkp681333204,82
usfh396314846,196
rdpz187784027,150
ecgf366407022,97
tdrz991776557,150
ddxt698168052,85
ohfp917385774,138
twnr216766937,231
dnqi988894943,123
ptge188839615,62
mciu787512702,256
jcfo317263233,127
kvak039808261,133
rpoo802649378,137
gxwk368801097,173
rtjo836054511,207
wzkf971221198,127
cbev270309855,79
ihrp438792697,18
hfax394848258,93
puob000708451,96
vnnh219096844,128
rwlv246454485,104
hjso238207517,69
rfyo953907198,73
ciwf824558311,130
lvqb655018343,238
hybs161869277,16
yrsd523766591,73
oicw093431138,202
lemo772581135,124
ccmi471183314,68
asuk770271263,97
yakl700996337,29
sivj175158571,121
hvjs629371271,234
blxj843089775,150
hwlw375511135,62
nuci258141135,95
ueki306290684,171
rjkg797415177,183
dtbg935514183,238
pxxr362023994,233
qnvb316903172,163
wbfl302553840,195
arfj860599984,158
liud469986682,51
jifg185520372,244
cnyq022057652,86
ikfx626326818,134
awoo652586274,207
cnje180736535,17
yiwk827982925,119
tfyp069823854,173
dhlc604263507,175
velv794905265,122
aavg384213040,154
chdk106685779,133
tseh140496905,60
fntw221174458,202
quqk443916677,138
vzln654809625,77
wkzx354982530,78
xtuw452373080,117
suer153256690,121
ixph683567547,82
lyzz114784526,124
ptvy865341643,156
mvmz866327237,127
xizn828538559,182
frfe360923873,88
ddbw610522175,145
rprn568565053,169
cwjh069386082,94
hkqk401189649,223
bjyp980380602,147
lfhe905469309,73
bbsr090404122,72
eylj963761191,207
bzad355434688,30
nlds534174442,136
rzaa979090437,111
tudx214827008,134
cdfp568538722,233
wvdy114402246,11
dipt659318803,85
txgk403454437,157
tdcq901829452,218
mtyk964447053,195
zbjd429529897,61
icny146084051,245
awto125448104,112
opax249871638,163
tuuj330270278,186
wmzp713496643,247
igqv096314768,215
dovu427526886,85
jggs550715725,153
yqte171922365,131
zovt365770073,228
nnsv449210922,253
vjlt300528636,129
qsfk502890575,128
enfi297089859,131
uzml040028140,102
lzsp596164418,88
priz062272206,185
chnr593073779,126
avdg744197708,93
twiw430280403,197
urmm936382987,24
gsnw067187891,122
lnkd455279678,15
bxns808173714,87
qosv265335759,106
vioz709877970,119
mdxg795943855,99
ajtc600105620,90
xgqs574733340,187
ritl953383686,63
jipu752446318,67
nanx127961825,27
apmb357876069,82
evfs831982749,218
cbxf086146454,54
nxqh108022108,118
lzje509138620,103
azob446118033,80
uwnt916497400,167
bfhi897501344,25
rhbh597025319,179
vtvw237289919,148
czul731725766,86
ezqw076031185,135
sozz457791190,102
mtcm940268778,74
sute586086067,178
zeth386451616,168
zese063197820,24
uqce113952998,158
mlfz707051461,118
vcgx351857516,110
udis221642324,182
bhbv357634260,73
dlvl793840300,140
fuir524777276,167
gbtc716233953,63
slrr113358292,49
gezm964329995,231
abls681018607,210
coax753299691,132
jaww376020388,149
tkir161438813,219
kuon981811828,118
bkfi163246949,154
whwr247627181,162
zcln962996427,200
qitp488177204,151
cnig283013886,192
ejwu814070743,166
ioor661700309,34
jees482979289,66
ikqo945152661,18
mwjq584364714,189
lmtk779930262,145
yaco245131772,121
cmpm594036549,144
eldz626384741,83
vmrk909094121,131
oeuf405525015,89
qnqt151736025,120
zxvt360358340,133
kycg022596117,147
hcay284083653,87
jzia888783346,206
xrlp170792174,98
ewht988668523,92
cczd651926743,145
aqdp637827170,142
nnwc891337604,75
hcmu166859779,46
aeby920653271,47
zqdb344772843,151
rukc207904422,155
hfuo815141217,57
bktw102596598,229
ucmk199124507,178
kwad455479894,147
